code,name,ects,link,professor,description
CS-401,Applied data analysis,8,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/applied-data-analysis-CS-401,Brbic Maria,"This course teaches the basic techniques, methodologies, and practical skills required to draw meaningful insights from a variety of data, with the help of the most acclaimed software tools in the data science world (pandas, scikit-learn, Spark, etc.)"
ENV-422,Applied ecology,4,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/applied-ecology-ENV-422,Grossiord Charlotte,"The course will provide the ecological systems knowledge needed to question applied sustainability solutions. We will critically assess the complexity of current environmental issues, illustrating basic ecological concepts and principles."
MICRO-452,Basics of mobile robotics,4,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/basics-of-mobile-robotics-MICRO-452,Mondada Francesco,"The course teaches the basics of autonomous mobile robots. Both hardware (energy, locomotion, sensors) and software (signal processing, control, localization, trajectory planning, high-level control) will be tackled. The students will apply the knowledge to program and control a real mobile robot."
ENV-526,Climate and water sensitive urban design,4,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/climate-and-water-sensitive-urban-design-ENV-526,Manoli Gabriele,"This project-based course introduces students to the field of urban climate and hydrology, with a focus on nature-based solutions for the design of climate and water resilient cities."
ENV-466,Contracts and professional responsability,3,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/contracts-and-professional-responsability-ENV-466,Dubey Jacques,"A l'issue de ce cours, les étudiant-es sont capables d'analyser sous l'angle du droit privé la plupart des situations typiques de leur future pratique professionnelle. Ils/elles sont ainsi en mesure de les organiser et de les gérer, le cas échéant en recourant à bon escient à un conseil juridique."
ENV-470,Development engineering,4,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/development-engineering-ENV-470,"Makohliso Solomzi, Schönenberger Klaus Benedikt","This course teaches the fundamentals of technologies for development (Development Engineering) to design, pilot, and deploy appropriate, affordable and robust technologies to address sustainable development challenges and especially those related to extreme poverty in Low-income settings."
CS-423,Distributed information systems,6,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/distributed-information-systems-CS-423,Aberer Karl,"This course introduces the foundations of information retrieval, data mining and knowledge bases, which constitute the foundations of today's Web-based distributed information systems."
ENG-466,Distributed intelligent systems,5,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/distributed-intelligent-systems-ENG-466,Martinoli Alcherio,The goal of this course is to provide methods and tools for modeling distributed intelligent systems as well as designing and optimizing coordination strategies. The course is a well-balanced mixture of theory and practical activities.
ENV-411,Ecohydrological modeling,4,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/ecohydrological-modeling-ENV-411,Bonetti Sara,"This course provides the theoretical basis for understanding and modeling the interactions between the hydrologic cycle, vegetation, soil, climate, and human society."
ME-409,Energy conversion and renewable energy,4,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/energy-conversion-and-renewable-energy-ME-409,"Maréchal François, Nguyen Tuong-Van","This course presents an overview of (i) the current energy system and uses (ii) the main principles of conventional and renewable energy technologies and (iii) the most important parameters that define their efficiency, costs and environmental impacts."
ENV-471,Environmental economics,4,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/environmental-economics-ENV-471,Thalmann Philippe,"Introduction to economic analysis applied to environmental issues: all the necessary basic concepts, including cost-benefit analysis, for environmental policy making and its instruments (examples: climate, waste, mobility). Introduction to financial calculation applied to project evaluation."
ENG-420,Environmental transport phenomena,5,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/environmental-transport-phenomena-ENG-420,"Crouzy Benoît, Porté Agel Fernando","The course aims at introducing basic physical aspects of molecular and turbulent diffusion, as well as of dispersion processes, their mathematical modeling, solutions and related environmental applications"
ENV-444,Exploratory data analysis in environmental health,4,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/exploratory-data-analysis-in-environmental-health-ENV-444,"Joost Stéphane, Nehme Mayssam Assem","This course teaches how to apply exploratory spatial data analysis to health information. Teaching focuses on the role of GIS and spatial statistics in spatial epidemiology. It proposes a context to investigate the relationship between health, quality of life, and environmental characteristics."
ENV-507,Fate and behaviour of environmental contaminants,4,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/fate-and-behaviour-of-environmental-contaminants-ENV-507,,"The student will learn the important processes that control the transport and transformation of organic chemicals in the environment, as well as the formulation and solution of quantitative models to describe these processes."
CIVIL-410,Fluvial hydraulics and river training works,3,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/fluvial-hydraulics-and-river-training-works-CIVIL-410,"Amini Azin, Arborino Antoine Maurice, De Cesare Giovanni","Le cours donne aux étudiants des solides connaissances théoriques en hydraulique fluviale, et enseigne les bases de l'ingénierie fluviale dans le but de concilier la protection contre les crues et la protection de l'environnement. Le cours est illustré par des projets concrets."
ENV-512,Global change ecology and fluvial ecosystems,4,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/global-change-ecology-and-fluvial-ecosystems-ENV-512,Battin Tom Ian,"Understand the functioning of rivers, focusing on hydrological, geomorphologic, biogeochemical and ecological components, and their linkages. Analyze impacts of global change on rivers ecosystems, develop skills related to synthesizing and interpreting literature and communicating science."
ENV-504,Groundwater and soil remediation,4,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/groundwater-and-soil-remediation-ENV-504,"Bernier-Latmani Rizlan, Rolland Camille Aude","This course covers the essential knowledge of contaminant partitioning and techniques to monitor chemical species, physical extent of contamination and biological processes. In the second part, remediation approaches are tackled. This course represents the fundamentals of remediation."
ENV-523,Hydrogeophysics,3,https://edu.epfl.ch/studyplan/en/master/environmental-sciences-and-engineering/coursebook/hydrogeophysics-ENV-523,Holliger Klaus,This course aims at providing a solid methodological foundation for understanding the principles and applicabilities of geophysical techniques relevant for addressing hydrogeological and related environmental problems. The goal is to provide students with pertinent decision making capabilities.
