code,name,ects,link,professor,description
HUM-369,Digital humanities,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/digital-humanities-HUM-369,"Di Lenardo Isabella, Ehrmann Maud","Les Digital Humanities sont une discipline à la croisée des sciences de l'information et des sciences humaines et sociales. Dans ce cours, les étudiantes et étudiants découvrent ce domaine de recherche en apprenant à extraire des informations d'archives de presse numérisées."
HUM-359,Environmental ethics,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/environmental-ethics-HUM-359,Rodogno Raffaele,L'objectif général de ce cours est de permettre aux étudiant-e-s: de saisir les questions environnementales en tant que questions éthiques; de clarifier le point de vue à partir duquel apparaît leur caractère éthique; d'acquérir les outils conceptuels de l'éthique permettant leur discussion
HUM-371,Foreign relations and Switzerland,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/foreign-relations-and-switzerland-HUM-371,Ruppen Coutaz Raphaëlle,"Cet enseignement aborde les grands enjeux des relations internationales de la Suisse aux XIXe et XXe siècles. Les étudiant·e·s apprendront à analyser de manière critique des documents d'époque (sources) et, sur cette base, à élaborer une réflexion critique sur l'histoire de la Suisse."
HUM-340,History of economic thought,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/history-of-economic-thought-HUM-340,Allisson François,"Une introduction à l'histoire de la pensée économique en trois temps : historiographique (panorama de différents courants de pensée), méthodologique (interprétation des textes), et philosophique (une couche de subtilité dans l'interprétation des textes)."
HUM-385,History of science and technology,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/history-of-science-and-technology-HUM-385,,"Qu'est-ce que la science fait au monde ? Ce cours propose de réfléchir à cette question à partir des exemples offerts par l'histoire des sciences et des techniques, du XVIIIe siècle à nos jours."
HUM-393,Introduction to Environmental History,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/introduction-to-environmental-history-HUM-393,Davin-Mortier Elisabeth Elodie Céline,"Ce cours propose, dans une approche croisée d'histoire environnementale et d'histoire des techniques, d'étudier la « mise en ressource » de la nature aux XIXe et XXe siècles."
HUM-307,Law of technological research,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/law-of-technological-research-HUM-307,Joye Charles,"Entre droit et éthique, ce cours présente les normes qui encadrant la recherche et, plus spécifiquement, la recherche relative à l'être humain. L'étudiant-e y acquiert une vision globale et pratique de ce sujet."
HUM-394,Manufacturing artistic identities from the 19th to the 21st centuries,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/manufacturing-artistic-identities-from-the-19th-to-the-21st-centuries-HUM-394,Danguy Laurence,"L'enseignement propose une introduction à l'histoire de l'art contemporain du XIXe au XXIe siècles, permettant d'aborder les oeuvres selon une approche esthétique et sociale"
HUM-337,Media and society,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/media-and-society-HUM-337,Haver Gianni,Ce cours explore l'histoire des superhéros dans le but de sensibiliser les étudiants sur les processus de construction et d'autonomisation des phénomènes culturels au sein de la sphère médiatique. Il fournit les compétences pour comprendre des phénomènes actuels en remontant à leur origine.
HUM-331,Musical studies D,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/musical-studies-d-HUM-331,"Dahmouni Martin Néjia, Profs divers *",Ce cursus particulier - dont l'admission est sujette à l'acceptation d'un dossier de candidature (Les candidats libres ne sont pas acceptés) - offre à l'étudiant engagé dans des études en musique de haut niveau en parallèle à ses études EPFL la possibilité de les faire reconnaître partiellement.
HUM-388,Personalized health: biomedical & social challenge,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/personalized-health-biomedical-social-challenge-HUM-388,Chiapperino Luca,"La médecine 4P (personnalisée, préventive, prédictive et participative) bouleverse les connaissances médicales établies, les configurations sociales et politiques de la médecine, ainsi que les expériences vécues de la maladie. Ce cours analyse ces processus à travers une approche interdisciplinaire."
HUM-390,Perspectives critiques de la durabilité,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/perspectives-critiques-de-la-durabilite-HUM-390,Roca Escoda Marta,"Ce cours propose de partir des paradigmes de la durabilité et d'en décliner les conséquences sociales et politiques contemporaines. Nous allons adopter une approche critique des diverses théorisations, nous saisirons les acteurs qui en font la promotion et étudierons les mobilisations sociales."
HUM-345,Quand les super-héros nous disent qui nous sommes,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/quand-les-super-heros-nous-disent-qui-nous-sommes-HUM-345,Atallah Marc,"L'objectif de ce cours est de réfléchir à la présence de plus en plus importante des super-héros au cinéma, dans les librairies et, finalement, dans nos vies. A quoi servent-ils? Quelle est leur histoire? Que nous disent-ils de nous-mêmes?"
HUM-332,Realities and practices of engineering work,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/realities-and-practices-of-engineering-work-HUM-332,Vinck Dominique,"Ce cours se penche sur les réalités et les pratiques du travail d'ingénieur·e quant à leurs rôles, travail et savoirs, ainsi que leurs évolutions, relations par rapport à d'autres métiers et dans la société."
HUM-349,Régulation et gouvernance dans le secteur public,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/regulation-et-gouvernance-dans-le-secteur-public-HUM-349,Pasquier Martial,"Faire ou faire faire ? Est-ce que l'Etat doit offrir lui-même les prestations données au public ou doit-il mandater des tiers pour ce faire ? Ce cours vise à présenter et à analyser la manière dont l'État intervient dans la fourniture de services publics (électricité, culture, éducation, etc.)."
HUM-343,Social psychology: Social perception,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/social-psychology-social-perception-HUM-343,Dompnier Benoit Albert,Cet enseignement de Psychologie Sociale traite des processus sociocognitifs impliqués dans le jugement social et la formation d'impression.
HUM-302,Tailored messaging in conservation psychology,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/tailored-messaging-in-conservation-psychology-HUM-302,Mohr Christine,"Conservation efforts are timely and needed. Thus, we constantly encounter information motivating us to behave, respectively. Yet, not every message fits all. We will discuss and develop tailored messages considering individual characteristics such as socio-demographic factors, personality, studies."
HUM-366,"Technologies, innovation and emerging markets",2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/technologies-innovation-and-emerging-markets-HUM-366,Laperrouza Marc,Le cours sensibilise les étudiant-es à l'importance des marchés émergents dans le paysage mondial de l'innovation. Il propose des outils de modélisation pour analyser des innovations produits/services dans le contexte des marchés émergents.
HUM-380,Video games and gamification,2,https://edu.epfl.ch/studyplan/en/bachelor/humanities-and-social-sciences-program/coursebook/video-games-and-gamification-HUM-380,Rochat Yannick,"Ce cours propose d'acquérir des compétences en création de jeux vidéo, en invitant les étudiant·e·s à mettre leurs connaissances au service d'un projet collectif de ludification (gamification) d'un contenu scientifique."
BIO-341,Dynamical systems in biology,4,https://edu.epfl.ch/studyplan/en/bachelor/life-sciences-engineering/coursebook/dynamical-systems-in-biology-BIO-341,"Naef Felix, Shillcock Julian Charles",Life is non-linear. This course introduces dynamical systems as a technique for modelling simple biological processes. The emphasis is on the qualitative and numerical analysis of non-linear dynamical models. Examples are taken from biology and population models.
EE-295,Electrical systems and electronics I,4,https://edu.epfl.ch/studyplan/en/bachelor/life-sciences-engineering/coursebook/electrical-systems-and-electronics-i-EE-295,"Guiducci Carlotta, Koukab Adil, Meinen Cédric",Le but de ce cours est d'apporter les connaissances et les expériences fondamentales pour comprendre les systèmes électriques et électroniques de base.
MICRO-310(b),Signals and systems I (for SV),4,https://edu.epfl.ch/studyplan/en/bachelor/life-sciences-engineering/coursebook/signals-and-systems-i-for-sv-MICRO-310-B,Unser Michaël,"Présentation des concepts et des outils de base pour l'analyse et la caractérisation des signaux, la conception de systèmes de traitement et la modélisation linéaire de systèmes pour les étudiants en sciences de la vie. Application de ces techniques au traitement et à la transmission de signaux."
MICRO-311(b),Signals and systems II (for SV),4,https://edu.epfl.ch/studyplan/en/bachelor/life-sciences-engineering/coursebook/signals-and-systems-ii-for-sv-MICRO-311-B,Vandergheynst Pierre,"Ce cours aborde la théorie des systèmes linéaires discrets invariants par décalage (LID). Leurs propriétés et caractéristiques fondamentales y sont discutées, ainsi que les outils fondamentaux permettant de les étudier (transformée de Fourier et transformée en Z)."
BIO-221,Cell and developmental biology for engineers,4,https://edu.epfl.ch/studyplan/en/bachelor/life-sciences-engineering/coursebook/cell-and-developmental-biology-for-engineers-BIO-221,"Gönczy Pierre, Oates Andrew Charles","Students will learn essentials of cell and developmental biology with an engineering mind set, with an emphasis on animal systems and quantitative approaches."
EE-296,Electrical systems and electronics II,4,https://edu.epfl.ch/studyplan/en/bachelor/life-sciences-engineering/coursebook/electrical-systems-and-electronics-ii-EE-296,"Koukab Adil, Meinen Cédric","Les concepts de base permettant de comprendre et d'analyser les systèmes électroniques dédiés à l'acquisition et au traitement des signaux (signaux physiologique, bio-capteurs) seront abordés en théorie et en pratique. Cela englobe l'amplification, le filtrage et l'acquisition des ces signaux."
